GEOID,latitude,longitude
270370601011,44.91600252,-93.07069311
270370605024,44.85805105,-93.01725663
271450006013,45.5505705,-94.17957556
271450007011,45.56589516,-94.2117745
271450007012,45.57123735,-94.19296897
271450007013,45.56586796,-94.19352414
271450007014,45.56580712,-94.18536226
271450008012,45.5703909,-94.18184654
271450008013,45.57080548,-94.17070274
271450008011,45.56499603,-94.17447517
271450009013,45.57619399,-94.191008
271630703011,45.08473431,-92.96618531
271630711022,44.87918935,-92.81134473
271630712083,44.82644967,-92.94867418
271310703005,44.22429309,-93.43425996
271310704001,44.23699026,-93.33575874
271310704002,44.28297164,-93.10049732
271630701032,45.29164731,-92.98719386
271630701033,45.27375375,-92.99145565
271630701034,45.280828,-93.01233531
271630701041,45.26826213,-92.96713414
271630701042,45.27109574,-92.97937559
271310702002,44.41318295,-93.45995048
271310704003,44.33340241,-93.20940867
271310703002,44.34377682,-93.36257317
271310704004,44.23975662,-93.21072106
271310702004,44.4131956,-93.23242266
271310703004,44.2416207,-93.46637534
271310703001,44.31606594,-93.34115343
271310702003,44.41931772,-93.09617377
271310702001,44.41525775,-93.34240715
271659502002,43.99125111,-94.60877209
271659502004,43.97188472,-94.64071563
271659501001,44.06506319,-94.72523147
271659503003,43.89065849,-94.5036463
271034805013,44.17676335,-94.02520451
271034806004,44.17967094,-94.01537071
271034806002,44.17639667,-94.00591426
271630701052,45.26138702,-92.92862073
270977804002,46.07522597,-93.99708192
270977804001,46.077187,-94.12484596
270977804003,46.06578229,-93.87713452
270977802003,46.06048472,-94.46660256
270977807001,45.96773263,-94.38426134
271034803001,44.34222807,-93.97695903
271034803002,44.33201909,-93.97596758
271034805011,44.17276768,-94.04037098
271034801001,44.30860369,-94.32847724
271034804001,44.31933905,-93.96046608
271034801002,44.41199852,-94.33483285
271034802003,44.39145052,-94.03941732
271034806001,44.17364013,-94.01356189
271034802001,44.36583574,-94.18282012
271034802004,44.24160843,-94.21146783
271034801003,44.41138966,-94.54517861
271034803003,44.34324802,-93.94955817
271034805012,44.16941457,-94.05936598
270977801002,46.23907719,-94.55896021
270977808004,45.8035263,-94.55969173
270977806001,45.95401555,-94.37147841
270977808002,45.81478572,-94.41818343
271370016001,46.79506925,-92.09741906
271370013002,46.80118158,-92.08468037
271370014003,46.79834739,-92.07031807
271370016002,46.79171899,-92.10177244
271370017001,46.79468159,-92.07849382
271450101011,45.63334903,-94.21422384
271450003012,45.55283713,-94.16569163
271450106002,45.68737208,-94.78558496
271450102003,45.62769173,-94.327026
271450004021,45.51625561,-94.18741358
271450006012,45.55391907,-94.19645147
271450004011,45.54390078,-94.19844516
271450004012,45.51614008,-94.21199929
271450101012,45.64815871,-94.24388733
271450101013,45.65695632,-94.21076624
270030501151,45.37018361,-93.29317507
271450008014,45.56540489,-94.16388963
271450006022,45.55870836,-94.17227508
271450009011,45.58373392,-94.18166884
271450104012,45.62648787,-94.48483467
271450104032,45.70681524,-94.44436706
271450104031,45.73109141,-94.55131774
271450110003,45.3578218,-94.67270072
271370017002,46.78961372,-92.08547544
271370018001,46.79145875,-92.11244284
270530095001,44.93957187,-93.26508484
270530210015,45.01487039,-93.38470697
270531097003,44.93838724,-93.25160764
270530252012,44.86091588,-93.25271
270531064002,44.96093756,-93.22605197
270530117033,44.90705682,-93.26010198
270530273001,44.9717145,-93.505954
270530262082,44.89788304,-93.48827778
270530266093,44.99494067,-93.4674824
270530268092,45.07192561,-93.36588045
270530258032,44.80795401,-93.32576412
270530206002,45.06364889,-93.29727084
270530027002,44.995188,-93.3159037
270531108001,44.92325997,-93.27623521
270531093003,44.93952647,-93.28479709
270530121011,44.90354655,-93.22761976
270530238013,44.88995574,-93.34249835
270530068002,44.95821858,-93.28295023
270530268073,45.10629756,-93.39877057
270530221022,44.95838941,-93.37732037
271554602002,45.61100867,-96.8247463
270531007004,45.01595077,-93.31080045
271594802005,46.62674384,-95.08462888
271594802004,46.40501346,-94.96736949
271594801002,46.68074743,-94.98375924
271594803005,46.42851603,-95.14885568
271594802001,46.52517079,-94.84400334
271594802002,46.53072638,-94.95843276
271594801001,46.76562284,-94.94867416
271594801003,46.7414715,-95.10038011
271594802003,46.38386912,-94.82704475
271594803001,46.46888392,-95.12555657
271696704006,44.05123588,-91.66362155
271696705001,44.05562269,-91.63570273
271696705004,44.05318404,-91.64510136
271696705005,44.04632545,-91.64534806
271696705003,44.0455215,-91.63783694
271696706004,44.05141236,-91.6273418
271696706001,44.04656165,-91.62945418
271696706002,44.04252591,-91.63106823
271696704002,44.04564005,-91.652492
271119601021,46.67071037,-95.32138319
271119605001,46.59181755,-95.57511391
271119606002,46.5012453,-95.47395076
271119608001,46.37832564,-96.20434304
271119611004,46.29127063,-96.00799604
271119613004,46.36065294,-95.21733792
271119615003,46.13719778,-95.31861757
271119617001,46.18344944,-96.1364681
270677811003,45.13615073,-94.79513095
271696704004,44.05538492,-91.66311154
271696704005,44.05002951,-91.65768067
271696707001,44.04096332,-91.62303875
271696707004,44.04513387,-91.6205898
271696707003,44.04925124,-91.61896247
270833605002,44.46063855,-95.75430057
270833606004,44.23662358,-95.86584456
270677812002,45.02214674,-95.18607077
271594803003,46.40148865,-95.08747376
271594803002,46.44210527,-95.14786566
271537904002,46.08969918,-94.87795546
271537907004,45.97523276,-95.04940654
271537907002,45.88817588,-95.06442806
271537905001,45.89395226,-94.8196615
271537904003,46.06507218,-94.75255131
271537905003,45.97958606,-94.7417456
271537903002,46.16277521,-95.08079234
271537901001,46.31769668,-94.77726671
271537907003,45.80900689,-95.032872
271537904001,46.15354454,-94.76278972
271537902001,46.28272147,-94.95337786
271537904004,46.23754615,-94.76207646
271090016022,44.04804963,-92.44786327
270619400001,47.54747492,-94.17006155
270614806004,47.09864442,-93.35373741
270614803032,47.36872915,-93.59760464
270614806003,47.14309338,-93.14164743
270614806002,47.18428819,-93.24308749
270614805001,47.46241737,-93.13353474
270614804031,47.44643982,-93.50326735
270677802003,45.27305657,-95.06582015
270677803001,45.27202048,-94.98249183
270677804001,45.10560501,-94.93393354
270677805002,45.14519277,-95.06777617
270833601002,44.55428652,-95.98032345
270677807001,45.11773026,-95.09369606
270677807003,45.10846446,-95.0705825
270677805003,45.12502972,-95.06298405
270677807002,45.10048379,-95.05501897
270490805003,44.44438439,-92.98798402
270490806003,44.52450477,-92.88870413
270935604002,45.15601494,-94.53435486
270833601004,44.61109725,-95.68599642
270833603001,44.43277532,-95.80304945
270833603004,44.43955074,-95.80516924
270833603002,44.43561727,-95.79090613
270833603003,44.45019994,-95.81650491
270677808001,45.12220817,-95.0381416
270677709003,45.11341038,-95.0449165
270677709001,45.10610304,-95.05073376
270490804001,44.57369493,-92.7347771
270677709002,45.10469437,-95.0450626
270677810003,45.12033518,-95.01369611
270677810002,45.11749984,-95.02984082
270677810001,45.1031263,-95.03315521
270399501004,44.06436858,-92.73739196
271230346022,44.95974479,-93.04211784
271230365002,44.93060945,-93.16447998
271230424021,44.99968256,-93.02983268
271230428001,44.95579295,-93.10204335
271230315001,44.96655257,-93.07991555
271230342011,44.94795996,-93.08981965
271230428002,44.95586032,-93.09364413
271230330001,44.95713921,-93.0823645
271230344001,44.95020527,-93.07161563
271230372004,44.92327576,-93.07812406
271239800001,44.9179523,-93.03217136
271230346011,44.94851344,-93.04956448
271230374021,44.94637403,-93.0204269
271230425014,44.95973513,-92.99331841
271230425013,44.97574126,-92.99251893
271230346023,44.95276333,-93.03898153
271230346013,44.95433835,-93.05004322
271230426013,45.02358077,-93.01007748
271230346021,44.96013772,-93.03447908
271230427002,45.00251811,-92.99150855
271359703004,48.85120513,-95.75686497
271359704003,48.66752452,-95.45751634
271359705002,48.63009629,-95.92443429
271359702001,48.8816673,-96.1420851
270570706002,46.92126485,-95.05659232
271230322001,44.96571716,-93.15960403
271230306012,44.9890309,-93.08653818
271230335001,44.95392838,-93.13140412
271230422011,44.99542624,-93.09301251
271230307022,44.97956524,-93.01352662
271230371003,44.92629038,-93.0926599
271230316002,44.96817236,-93.06119271
271230346012,44.95974289,-93.05056621
271230310001,44.97996879,-93.06945708
271230409011,45.11061083,-93.2003108
271230350002,44.94401904,-93.17471622
271230414002,45.01547258,-93.15169707
271230331001,44.96256135,-93.06347301
271230406011,45.09623968,-93.09586013
271359704002,48.84512964,-95.21575938
271359701001,48.93993272,-95.55198158
271359702002,48.76043433,-95.94444451
271359705001,48.63006812,-96.25498353
270530217001,45.00806567,-93.33598196
270530216024,44.99839506,-93.37304756
270270204002,46.86109058,-96.76544277
271230360001,44.93124987,-93.1121136
271359703003,48.84172159,-95.75046587
271310701011,44.50245678,-93.47643537
271310701012,44.50243556,-93.34951225
271310701022,44.47527212,-93.41263717
271310701021,44.47256535,-93.43427277
271310708013,44.28184106,-93.28728006
271310708024,44.28034226,-93.27883309
271310708023,44.28630299,-93.27670951
271310707023,44.29345429,-93.26821628
271310707021,44.31512178,-93.26842272
271310707022,44.31378323,-93.25699215
271310707024,44.30353559,-93.23966734
271310708021,44.27835834,-93.2665601
271310708011,44.26348031,-93.27712597
271310708022,44.27540532,-93.27720678
271310707011,44.2817703,-93.2507701
271310708012,44.27461753,-93.2905222
271310705043,44.43200783,-93.17333897
271310705032,44.43337447,-93.15129119
271310705041,44.44257238,-93.16650171
271310706023,44.46145124,-93.18386491
271230332001,44.95898654,-93.19204659
271230366001,44.91883428,-93.15399233
271230367001,44.93089853,-93.14148012
271230425031,44.90159409,-92.99433689
271230370002,44.92245743,-93.0991511
271230369002,44.92816483,-93.12295362
271230425041,44.94028315,-92.99440809
271090017014,44.07474348,-92.49781429
271090017031,44.08462905,-92.49538044
271230416011,45.02805001,-93.11801958
271230409022,45.10503509,-93.20307528
271230411072,45.04458938,-93.18669842
271230420021,44.9898767,-93.20248179
271230421014,45.02524111,-93.10273524
271230421022,45.02493518,-93.06905969
271230423012,45.01641517,-93.05955351
271230421013,45.01435618,-93.09847159
271230422021,45.00556006,-93.06740493
271230403023,45.06106702,-93.01028268
271230404022,45.04139229,-93.00566569
271230411074,45.04650863,-93.21322934
270774603001,48.57844556,-94.5684346
271370111011,46.95397115,-92.44938935
271370111021,46.90172187,-92.33986583
271370106022,46.94585751,-92.24299346
271370106021,47.00047947,-92.21004451
271370106023,46.88494782,-92.23952258
271370111022,46.86081457,-92.40827462
271370106012,46.98466584,-92.10368659
271370155031,48.31737334,-92.85810919
271230413012,45.00275286,-93.19172363
271230317011,44.96684207,-93.04939207
271230358001,44.94347929,-93.11566216
271230321002,44.95960613,-93.16855676
271230429002,44.9439852,-93.13261521
271230429003,44.9401249,-93.13764427
271230351001,44.93782877,-93.17974044
271230332002,44.95438391,-93.17826162
271230357002,44.93638574,-93.13216407
271230333001,44.94945693,-93.17823794
271359701002,48.90047442,-95.33221707
271359703001,48.84935448,-95.78141513
271359704001,48.79925648,-95.53330633
271359703002,48.85828204,-95.75374134
271537906001,45.98067267,-94.8900807
271537906003,45.96546538,-94.86118613
270879401002,47.40291392,-95.94440441
270879401001,47.22155728,-95.99597468
271230318022,44.9656417,-93.00933155
271230318023,44.96640813,-93.01614414
271230319001,44.96869461,-93.18781171
271230319002,44.96951867,-93.20166729
271230320001,44.96584302,-93.17718022
271230320002,44.95913247,-93.17350817
271230322003,44.96110906,-93.16026201
271230323001,44.96553636,-93.1519678
271230323002,44.9611521,-93.15171533
271230323003,44.95752525,-93.15171488
271230324001,44.96332045,-93.14229652
271230325001,44.95798304,-93.12889517
271230325003,44.95800515,-93.14408457
271230326001,44.95753591,-93.12380452
271230337001,44.95402941,-93.11392036
271230338002,44.94833933,-93.14259474
271230340001,44.94830975,-93.11207581
270251103021,45.50038579,-92.98944531
271230344002,44.9549041,-93.06824992
271230345001,44.95859678,-93.06122494
271230345003,44.95173679,-93.06021136
270251105012,45.38852726,-92.88153153
271230347012,44.9521537,-93.02900934
271230347013,44.9529557,-93.02002239
271230347022,44.94984783,-93.01049571
271230347023,44.95991108,-93.01769948
271230349002,44.93782609,-93.18992921
271230350003,44.94429715,-93.17996039
271230351002,44.93776347,-93.17383383
271230352001,44.9441191,-93.16188712
271230353003,44.93802739,-93.14915493
271230353002,44.94503665,-93.15425616
271230424011,45.01637009,-93.02769424
271230424012,45.03205938,-92.99645759
271230425011,44.97024145,-93.00160592
271230425042,44.92383109,-92.99396122
271230427001,45.00115284,-93.0083369
271230307033,44.9884463,-93.04046141
271230374023,44.9462971,-93.01029952
271230429001,44.94400453,-93.14153007
271230355001,44.9449709,-93.12505885
271230357001,44.93652113,-93.14149448
271230358003,44.93957709,-93.12611782
271230359001,44.94094328,-93.11038032
271230360002,44.94091543,-93.10308282
271230361001,44.9341447,-93.06221938
271230363001,44.93339455,-93.18229298
271230363002,44.93112588,-93.18229042
271230363003,44.92840753,-93.18229418
271230363004,44.92341344,-93.18228584
271230364004,44.9306296,-93.16957063
271230370003,44.92390778,-93.11035866
271230371001,44.9369955,-93.08508617
271230372001,44.92345677,-93.06887599
271230372002,44.92170791,-93.08543856
271230372005,44.92495591,-93.07553278
271230374022,44.94323084,-93.03021092
271230374031,44.94258929,-93.01212535
271230374032,44.93820381,-93.0073781
271230374033,44.92707247,-93.00956407
271230374034,44.90713702,-93.00819909
271230374035,44.93143819,-93.01688015
271230375001,44.91150615,-93.16519663
271230375002,44.9084111,-93.17837845
271230375005,44.91794537,-93.17211683
271230376011,44.9006133,-93.17740747
271230402001,45.09690118,-92.99679971
271230403012,45.06838507,-93.01496625
271230403021,45.05730676,-92.98794481
271230403022,45.05952991,-92.99666402
271230404011,45.05374348,-92.99946535
271230404012,45.0539045,-93.00881927
271230404013,45.0538568,-93.02293036
271230404021,45.04674035,-93.0206647
271370003013,46.78925815,-92.13141103
271370001003,46.85611956,-92.05303185
271370019002,46.78908849,-92.10031007
271370001002,46.84349522,-92.09082875
271370003012,46.80310968,-92.11959049
271370154011,47.85924908,-91.84770662
271370114011,47.40819865,-92.3772602
271370155012,47.92866192,-92.53669133
271370114022,47.26081567,-92.40152783
271370111023,46.80918827,-92.44881065
271370003021,46.84130045,-92.17971093
271230405021,45.09093925,-93.01102623
271230405031,45.06274758,-93.03601006
271370154021,47.80112884,-92.1899984
271370155011,48.01457706,-92.77836658
271370111024,46.80837453,-92.32587879
271370103013,46.81452706,-92.19722629
271370154022,47.82641695,-92.27121043
271370103012,46.82390615,-92.22124423
271230412001,45.05915431,-93.19282339
271230317021,44.96571199,-93.04109785
271230302012,44.98639631,-93.16049463
271230364001,44.93065033,-93.17466135
271230402002,45.08146418,-92.99737167
270619400002,47.44574747,-93.90065004
271230405041,45.08378254,-93.05450511
271230405042,45.09222163,-93.02410202
271230406012,45.08368118,-93.07871252
271230406031,45.07198129,-93.09660681
271230406032,45.07033637,-93.07402895
271230407051,45.112985,-93.16931911
271230407062,45.1121368,-93.11817856
271230407063,45.11780523,-93.14563089
271230407072,45.08327058,-93.1252524
271230407073,45.0830379,-93.14066546
271230408011,45.09370481,-93.16756145
271230408012,45.06973432,-93.15236401
271370103022,46.78120235,-92.21935414
271370103023,46.78220818,-92.18798814
271370103021,46.79303928,-92.2590568
271370103011,46.83856051,-92.26838746
271370003022,46.81476443,-92.16105156
271370114012,47.39659311,-91.98887755
271370114021,47.13699114,-92.23032418
271370106011,47.06868017,-91.95677223
271370154012,47.82377729,-92.00452565
271370155021,48.10745341,-92.19412705
271370003011,46.8010337,-92.15652458
271370157002,46.81226409,-92.08477501
271370019003,46.78860824,-92.09793904
271230409012,45.1206796,-93.19829011
271230409021,45.09453822,-93.19857605
271230410011,45.11543076,-93.21356342
271230411071,45.04358871,-93.19458354
271230411073,45.03881692,-93.20381347
271230412002,45.0560267,-93.20335609
271230412003,45.06292028,-93.20222481
271230413011,45.00462324,-93.17163154
271230413013,45.00818764,-93.19015776
271230413021,45.02346855,-93.17191791
271230414001,45.02569094,-93.1522391
271230414004,45.02436468,-93.16196173
271230415001,45.01524964,-93.14159658
271230415002,45.02870594,-93.14267341
271230415003,45.01532872,-93.13133918
271230416012,45.02612543,-93.11118703
271230416021,45.00751103,-93.11805053
271230416022,45.00148527,-93.11498058
271090011003,43.98649661,-92.46995857
271230422022,44.99539398,-93.08531525
271230423011,45.02208971,-93.04279381
271230423023,44.99557531,-93.039423
271230423024,45.00283778,-93.05449885
271230423025,45.00309268,-93.04079366
271230426021,45.02399274,-92.99027499
271230426022,45.01287929,-92.99031127
271230427003,45.00882863,-92.99727542
271711002031,45.33319813,-93.85340614
271711013001,45.11278863,-94.19516684
271711012003,45.10849598,-94.0733546
271711009005,45.11241708,-93.84202854
271711012001,45.02058806,-94.07354579
271711012002,45.05478353,-94.06732795
271711013002,45.08118952,-94.18125832
271711002021,45.26838006,-93.82359324
271230364003,44.92338885,-93.17465701
271230365003,44.92124018,-93.16278367
271230366003,44.93058229,-93.15427716
271230367002,44.92071845,-93.14047261
271230367003,44.91352632,-93.14147757
271230367004,44.92448479,-93.14149587
271230368001,44.93071365,-93.13228751
271230368002,44.92503428,-93.13356575
271230369001,44.93610554,-93.1203643
271090015031,44.05347328,-92.468546
270490803002,44.51733262,-92.41697225
270490805001,44.41791202,-92.8605564
270490801012,44.55953402,-92.54105738
270490804003,44.44201766,-92.71853246
270490806002,44.49957473,-92.87900012
270490801014,44.55413164,-92.54445549
270490807001,44.3265116,-92.92149197
270490808002,44.21297537,-92.66886798
270490803001,44.47994823,-92.33633491
270490809001,44.328284,-92.66810147
270490809003,44.30805473,-92.68162705
270490803003,44.43616634,-92.49851167
270490806001,44.50676323,-92.91830851
270490804002,44.44659323,-92.60831179
270490805002,44.49497551,-92.83507468
270490807002,44.23701881,-92.90804918
270490801011,44.5628068,-92.5366841
270490808001,44.24202153,-92.67630683
270119503002,45.32622786,-96.44209998
271230376012,44.90215031,-93.18655082
271230376013,44.90926255,-93.19245296
271090009032,44.00240822,-92.34599205
271090013012,44.03077989,-92.50492449
271090005002,44.02777728,-92.47768301
271090015022,44.04598614,-92.47786282
271230406033,45.07571684,-93.06546868
271230407041,45.05118095,-93.14004371
271219702003,45.70192025,-95.49563898
271219704003,45.63962904,-95.37645144
271230410021,45.1003812,-93.22337734
271230411031,45.03931559,-93.21318637
271230411032,45.04284886,-93.22264327
271230411051,45.07515709,-93.20399455
271230411053,45.06804383,-93.21132453
271230411061,45.05191248,-93.21258047
271230417001,45.00824232,-93.13669779
271230417002,44.9955526,-93.14290805
271230417003,45.00280305,-93.14139498
271230418003,45.00480435,-93.15152412
271230419002,44.98998696,-93.16161496
271230419003,44.9953427,-93.17568597
271230420011,44.99038477,-93.18345866
271230420012,44.98083409,-93.17715282
271230420022,44.9959909,-93.20266072
271230421011,45.03726229,-93.0966689
271230421012,45.01384302,-93.09297992
271230421021,45.02278786,-93.08302925
270370606031,44.91418087,-93.11116923
270030501101,45.33788319,-93.25130319
270030502322,45.16898914,-93.04390493
270030506081,45.15708161,-93.2972313
270030505042,45.19779218,-93.37224164
271230305002,44.98082984,-93.09727853
271230312001,44.97264306,-93.13016853
271230316003,44.97206977,-93.06092894
271230375004,44.91797022,-93.18228999
271230307032,44.98654392,-93.03034089
271230318012,44.96540334,-93.02277473
271230318013,44.96489897,-93.03040438
271230318021,44.97380419,-93.01229439
271230307043,44.97926992,-93.03230754
271230330002,44.96327082,-93.08624071
271230325004,44.95799463,-93.13902195
271230327002,44.96247104,-93.10991127
270251103011,45.53554623,-92.93514829
270251103013,45.51952739,-92.98611685
271230331002,44.96088588,-93.07115839
270251105011,45.39013785,-92.82558844
271230333002,44.95053869,-93.18512564
271230327001,44.95946097,-93.11355887
271230334001,44.95365299,-93.16190343
271230334003,44.95115572,-93.17048069
271230335002,44.95115375,-93.13704128
271230335003,44.95392987,-93.14154569
271230336001,44.95294354,-93.12068391
270530227003,44.95052456,-93.35324947
270539800001,44.87885861,-93.22054898
270530227001,44.957891,-93.35181705
270530270012,45.08728989,-93.71193149
270530228011,44.95851478,-93.338846
270531259002,44.95767798,-93.24822103
270530260151,44.83675284,-93.45910192
270530258011,44.82118037,-93.30039585
270530204001,45.05286224,-93.32697322
270530001022,45.04043191,-93.29517604
271019001001,44.10484628,-95.90826001
271019002003,43.92052513,-95.82988408
270090202031,45.75263255,-94.23365614
270090202051,45.7124021,-94.19623951
271250102003,47.86500603,-96.32894708
271250101001,47.90114525,-95.91224566
271250102001,47.91890272,-96.36862126
271250102002,47.90354267,-96.17056355
271250101002,47.800961,-96.0998351
271390804003,44.79688515,-93.52216589
271390805001,44.79627029,-93.53878938
271390806001,44.78584151,-93.54582884
270170705021,46.5939272,-92.60496029
270170704023,46.4897552,-92.41935371
270170705022,46.47409994,-92.63954752
270170705011,46.45735274,-92.78650989
270170705023,46.49943951,-92.69160202
270531041001,44.9787053,-93.29894786
270531051001,44.97455274,-93.31868911
270531065002,44.95974736,-93.30833858
270531055003,44.96964342,-93.29635871
270531056003,44.96637554,-93.28506569
270531062001,44.96378471,-93.24176344
270531092001,44.94042394,-93.29327302
270531092003,44.93861369,-93.29329309
270090202052,45.68563888,-94.15879358
270090211022,45.58842535,-94.15483719
270090211021,45.57999908,-94.16233626
270170704011,46.70148847,-92.47018832
270170705012,46.44172982,-92.75324427
270170704021,46.63128562,-92.3605577
270170704012,46.65730916,-92.47815125
270170704022,46.57571922,-92.47723857
270030501071,45.40572204,-93.40098432
270030501161,45.34071554,-93.48726409
270030501141,45.34629539,-93.37683214
271390809061,44.72637349,-93.41307198
271390809063,44.71118729,-93.40611902
271390802021,44.75489508,-93.36911543
271390802022,44.75361988,-93.38453969
270530241001,44.88260353,-93.3079272
270530214001,45.01394476,-93.32373093
270530221012,44.96771084,-93.36420076
270530220001,44.96541827,-93.35197618
270531065001,44.95816179,-93.32159025
270531091002,44.94741367,-93.32698417
270530261043,44.89804088,-93.43274196
270530240051,44.88181115,-93.32348825
270530240061,44.88004984,-93.34274846
270530245002,44.87347353,-93.28435666
270530249032,44.86613225,-93.25457769
270030501163,45.35589287,-93.42840677
270030501081,45.39879488,-93.33799588
270030502101,45.30646289,-93.08098726
271450102001,45.69818553,-94.26032184
271450105001,45.62970756,-94.71016143
271450115002,45.74343149,-94.91972992
271450113022,45.47180045,-94.470183
271450114002,45.46853403,-94.1275712
271450106003,45.72782729,-94.84099229
271450105003,45.72428749,-94.71160577
271450109002,45.54607962,-94.93634005
271450114001,45.43464754,-94.21074378
271450004022,45.50479057,-94.16578219
271450104011,45.62592552,-94.42764954
271450104022,45.62322549,-94.57714562
271450109003,45.4560181,-94.87413511
270530251002,44.85710254,-93.2423105
270530265051,45.02157779,-93.44830859
270530265052,45.01114939,-93.44043423
270530266114,45.00659463,-93.47577494
270530266113,44.99984815,-93.47797535
270030502171,45.28030105,-93.29569482
270030508183,45.20230617,-93.1769767
270030508161,45.15868806,-93.18609077
270030504011,45.21045727,-93.40012197
270030502271,45.22637,-93.42351646
270030504012,45.22085776,-93.4142875
271479608003,43.8891022,-93.26618895
271479608004,43.85674789,-93.06438224
270530260192,44.84653962,-93.4425771
270530261041,44.89912412,-93.41581559
270530263023,44.94514216,-93.48348092
270530262022,44.92848656,-93.47537255
270530268191,45.08857161,-93.35887343
270030502272,45.2412315,-93.4204148
270030505011,45.19337892,-93.38102084
270030504022,45.19538107,-93.39515174
270030502301,45.13782726,-93.03909288
270030502371,45.13476171,-93.13243285
271230306021,44.98714659,-93.05463231
271230365004,44.93059559,-93.15938655
271230405023,45.0866704,-93.01985109
271230426011,45.02458739,-92.99994983
270530262012,44.9244761,-93.49327509
270530263012,44.95324811,-93.47676715
270530263011,44.97508593,-93.47444516
270530264043,44.95649494,-93.44678982
270530267121,45.0713975,-93.43977992
270530248022,44.86279947,-93.26620677
271479607002,44.07439342,-93.21803973
271479607003,44.06282249,-93.20292428
271479608001,43.87719975,-93.05351816
270030508213,45.17125522,-93.22518531
270030508211,45.17997788,-93.22727779
270030508202,45.18723298,-93.22715155
270030508212,45.17576844,-93.21399819
270030507041,45.17843041,-93.30170955
270030507021,45.17733826,-93.27050509
270054502002,46.87224669,-95.60649253
270054509001,46.97962693,-96.12533268
270054503002,46.77087997,-95.68734842
270054505002,46.84055039,-95.83730698
270054501002,46.78426498,-95.26450752
270059400004,47.07321418,-95.56276345
270054506001,46.79490151,-95.85116441
270054503001,46.89543469,-95.73809218
270054503004,46.73458291,-95.71492499
270054508001,46.90747163,-95.97916858
270054502001,46.82714055,-95.50160821
270054501003,47.02758241,-95.22028811
270753703001,47.24763409,-91.34042608
270753704002,47.01910547,-91.69104676
270753704004,47.03446383,-91.65049289
270753703002,47.33641681,-91.26133656
270054504002,46.87315713,-95.84724365
270054504001,46.89819977,-95.87227891
270753703003,47.29469405,-91.27021812
270753704001,47.03819274,-91.68528984
270753704003,47.02047949,-91.66523406
270530266051,45.02050707,-93.51515751
270530266052,45.0273381,-93.50923794
270530267071,45.12632872,-93.41263081
270530267112,45.09307327,-93.45255828
270030510011,45.11503832,-93.23443819
270030508102,45.14087375,-93.24034312
270030509012,45.14122023,-93.17436413
270030510012,45.11799217,-93.24391319
270030508181,45.19137192,-93.21021607
270030502352,45.27665776,-93.24987668
270591301003,45.61249261,-93.45492152
270591306002,45.52223039,-93.40575918
270591304001,45.48609929,-93.17057585
270591306001,45.44015797,-93.43450874
270591301002,45.6847355,-93.44725517
270591306003,45.52645574,-93.4752817
270591301004,45.60800495,-93.31876591
270591304002,45.52937258,-93.08298179
270591304003,45.45553242,-93.08452119
270591302002,45.65835441,-93.19256967
271370018002,46.78605509,-92.1118184
271370018003,46.78805814,-92.10523596
271370019001,46.78177381,-92.0977628
271370020001,46.77859444,-92.11737838
271370020002,46.77560097,-92.11197778
271370022001,46.74050252,-92.05606974
270530268111,45.09022885,-93.32623129
270530268122,45.12682444,-93.38326765
270530268232,45.12028393,-93.34104559
270530203011,45.08000305,-93.32228023
270530268222,45.11349003,-93.32546402
270530269084,45.1564462,-93.37628938
270030502161,45.2423449,-93.16074134
270030508191,45.17965049,-93.18052252
270030508192,45.18224125,-93.19874532
270030506061,45.14378201,-93.30329648
270030508182,45.19394074,-93.20096496
270030504021,45.20285749,-93.40241659
271370023001,46.78282845,-92.14895477
271370023002,46.77048862,-92.16170814
270530272031,44.93808913,-93.59090361
270530272033,44.9363971,-93.63196851
270530275041,44.90439992,-93.52853093
270530275031,44.89839055,-93.58705464
270677804002,45.18514611,-94.93774552
270677802001,45.37228865,-95.13422591
270677812001,44.93489379,-95.18687093
270677803002,45.2981393,-94.92783761
270677801001,45.36972397,-94.88569793
270677806002,45.18223483,-95.16771257
270677804003,45.23733939,-94.93849574
270677811002,44.97167477,-94.93931193
270677806001,45.09337737,-95.12862478
270677805001,45.14045085,-95.02299867
270677801002,45.28071742,-94.82375163
270677811001,45.01724873,-94.81974448
270677812003,44.9836162,-95.06399676
270677806003,45.19615856,-95.03384246
270677802002,45.29071641,-95.17493841
270414505001,45.94583207,-95.21507272
270414502003,45.85883817,-95.68647475
270414502001,45.98064639,-95.7025457
270414501003,46.0711634,-95.26055494
270030502231,45.28256586,-93.50188877
270030502332,45.20408181,-93.10907956
270030505053,45.22422352,-93.38307683
270414501001,46.05130429,-95.41650348
270414505003,45.9106022,-95.35647233
270414509001,45.88000333,-95.46570072
270414508001,45.81374646,-95.20970858
270414509002,45.80507617,-95.44587185
270414508002,45.81292764,-95.32386507
270414505002,45.98987053,-95.29980909
271410315003,45.54521366,-94.13963264
271410315001,45.52362147,-94.11721838
271370023004,46.78841959,-92.16397108
270531075001,44.95627208,-93.2210132
270531090001,44.93787609,-93.21212705
270531056001,44.96699258,-93.27929238
270530265103,45.03948372,-93.41815766
271370156001,46.76264403,-92.10535924
271370026001,46.76677525,-92.13993423
271370156003,46.766124,-92.12904614
270530264042,44.96059615,-93.43156321
270530268121,45.11342741,-93.37488395
270531002003,45.03410293,-93.29345963
